peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chr8:19314425-19314716	1	1	291	SH2D4A	chr8	19314425	19314716	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.00343642611683849	0.00021038504166863	0.0169734825466123	1.77022904185398
chr8:19539648-19539963	1	1	315	DistalRE	chr8	19539648	19539963	CPCG0081-F1	CPCG0081-F1	0.00317460317460317	0.000221895711441411	0.0169734825466123	1.77022904185398
chr8:21171740-21172049	1	1	309	DistalRE	chr8	21171740	21172049	CPCG0006-F1	CPCG0006-F1	0.00323624595469256	0.000137481023379347	0.0169734825466123	1.77022904185398
chr8:21772936-21773164	1	1	228	DistalRE	chr8	21772936	21773164	Baca_09-37_T_wgs	Baca_09-37_T_wgs	0.0043859649122807	0.000147935941576457	0.0169734825466123	1.77022904185398
chr8:23082375-23082984	1	1	609	TNFRSF10C	chr8	23082375	23082984	CPCG0123-F1	CPCG0123-F1	0.00164203612479475	0.000327376199433845	0.0169734825466123	1.77022904185398
chr8:23448475-23448902	1	1	427	ENTPD4	chr8	23448475	23448902	CPCG0342-F1	CPCG0342-F1	0.00234192037470726	0.00021372145815375	0.0169734825466123	1.77022904185398
chr8:23519801-23519988	1	1	187	DistalRE	chr8	23519801	23519988	CPCG0331-F1	CPCG0331-F1	0.0053475935828877	0.00015946588497431	0.0169734825466123	1.77022904185398
chr8:24062132-24062420	1	1	288	DistalRE	chr8	24062132	24062420	CPCG0212-F1	CPCG0212-F1	0.00347222222222222	0.000122799484388167	0.0169734825466123	1.77022904185398
chr8:26177685-26178184	1	1	499	DistalRE	chr8	26177685	26178184	CPCG0121-F1	CPCG0121-F1	0.00200400801603206	0.000203508200392585	0.0169734825466123	1.77022904185398
chr8:26187299-26187724	1	1	425	DistalRE	chr8	26187299	26187724	CPCG0027-F1	CPCG0027-F1	0.00235294117647059	3.93960965814525e-05	0.0169734825466123	1.77022904185398
chr8:26249315-26249549	1	1	234	DistalRE	chr8	26249315	26249549	CPCG0057-F1	CPCG0057-F1	0.00427350427350427	0.000177854168955924	0.0169734825466123	1.77022904185398
chr8:27197982-27198468	1	1	486	DistalRE	chr8	27197982	27198468	CPCG0267-F1	CPCG0267-F1	0.00205761316872428	0.0001891983546408	0.0169734825466123	1.77022904185398
chr8:27262517-27262937	1	1	420	DistalRE	chr8	27262517	27262937	CPCG0047-F1	CPCG0047-F1	0.00238095238095238	0.000288065598664201	0.0169734825466123	1.77022904185398
chr8:28984630-28984930	1	1	300	DistalRE	chr8	28984630	28984930	CPCG0387-F1	CPCG0387-F1	0.00333333333333333	0.000144599269844287	0.0169734825466123	1.77022904185398
chr8:29387727-29387882	1	1	155	DistalRE	chr8	29387727	29387882	CPCG0063-F1	CPCG0063-F1	0.00645161290322581	0.000195389511336502	0.0169734825466123	1.77022904185398
chr8:29412977-29413208	1	1	231	DistalRE	chr8	29412977	29413208	CPCG0375-F1	CPCG0375-F1	0.00432900432900433	0.000107061083427459	0.0169734825466123	1.77022904185398
chr8:29949094-29949419	1	1	325	DistalRE	chr8	29949094	29949419	CPCG0404-F1	CPCG0404-F1	0.00307692307692308	0.000313272067111973	0.0169734825466123	1.77022904185398
chr8:39908803-39909133	1	1	330	DistalRE	chr8	39908803	39909133	Berger_3043_T_wgs	Berger_3043_T_wgs	0.00303030303030303	0.000189643240915824	0.0169734825466123	1.77022904185398
chr8:40004674-40005007	1	1	333	DistalRE	chr8	40004674	40005007	CPCG0358-F1	CPCG0358-F1	0.003003003003003	8.0255167266236e-05	0.0169734825466123	1.77022904185398
chr8:40012618-40012930	1	1	312	DistalRE	chr8	40012618	40012930	CPCG0184-F1	CPCG0184-F1	0.00320512820512821	0.00017929999155103	0.0169734825466123	1.77022904185398
chr8:40071842-40072358	1	1	516	DistalRE	chr8	40071842	40072358	Weischenfeldt_05_T_wgs	Weischenfeldt_05_T_wgs	0.00193798449612403	0.000220005048217266	0.0169734825466123	1.77022904185398
chr8:41832066-41832247	1	1	181	RP11-930P14.2	chr8	41832066	41832247	CPCG0201-F1	CPCG0201-F1	0.00552486187845304	0.000137573730849334	0.0169734825466123	1.77022904185398
chr8:48524821-48525436	1	1	615	DistalRE	chr8	48524821	48525436	CPCG0345-F1	CPCG0345-F1	0.0016260162601626	0.000262209784678326	0.0169734825466123	1.77022904185398
chr8:49431975-49432249	1	1	274	DistalRE	chr8	49431975	49432249	CPCG0404-F1	CPCG0404-F1	0.00364963503649635	0.000264118943044537	0.0169734825466123	1.77022904185398
chr8:51966826-51967316	1	1	490	DistalRE	chr8	51966826	51967316	Berger_3043_T_wgs	Berger_3043_T_wgs	0.00204081632653061	0.000281578532593838	0.0169734825466123	1.77022904185398
chr8:53024945-53025194	1	1	249	DistalRE	chr8	53024945	53025194	CPCG0260-F1	CPCG0260-F1	0.00401606425702811	0.000120018869180293	0.0169734825466123	1.77022904185398
chr8:56986711-56987671	1	1	960	DistalRE	chr8	56986711	56987671	TCGA_7522_T1_wgs	TCGA_7522_T1_wgs	0.00104166666666667	0.000160170226498355	0.0169734825466123	1.77022904185398
chr8:57348260-57348724	1	1	464	DistalRE	chr8	57348260	57348724	CPCG0020-F1	CPCG0020-F1	0.0021551724137931	0.000292439692192253	0.0169734825466123	1.77022904185398
chr8:58736378-58736711	1	1	333	DistalRE	chr8	58736378	58736711	CPCG0189-F1	CPCG0189-F1	0.003003003003003	0.000209884564942837	0.0169734825466123	1.77022904185398
chr8:59720523-59720702	1	1	179	DistalRE	chr8	59720523	59720702	CPCG0128-F1	CPCG0128-F1	0.00558659217877095	0.000136053682543078	0.0169734825466123	1.77022904185398
chr8:60543147-60543713	1	1	566	DistalRE	chr8	60543147	60543713	Weischenfeldt_010_T_wgs	Weischenfeldt_010_T_wgs	0.00176678445229682	0.000230829794830544	0.0169734825466123	1.77022904185398
chr8:61441014-61441614	1	1	600	DistalRE	chr8	61441014	61441614	CPCG0027-F1	CPCG0027-F1	0.00166666666666667	5.56175675841582e-05	0.0169734825466123	1.77022904185398
chr8:63872563-63872895	1	1	332	DistalRE	chr8	63872563	63872895	CPCG0199-F1	CPCG0199-F1	0.00301204819277108	0.000110787151684154	0.0169734825466123	1.77022904185398
chr8:65662401-65662583	1	1	182	DistalRE	chr8	65662401	65662583	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00549450549450549	0.00015520242215133	0.0169734825466123	1.77022904185398
chr8:66860739-66861216	1	1	477	DistalRE	chr8	66860739	66861216	Baca_STID0000003127_T_wgs	Baca_STID0000003127_T_wgs	0.00209643605870021	0.000203378450726327	0.0169734825466123	1.77022904185398
chr8:66921666-66922075	1	1	409	SNORD87	chr8	66921666	66922075	CPCG0206-F1	CPCG0206-F1	0.00244498777506112	0.000197131825829629	0.0169734825466123	1.77022904185398
chr8:67433997-67435122	1	1	1125	DistalRE	chr8	67433997	67435122	CPCG0122-F1	CPCG0122-F1	0.000888888888888889	0.000125135178271864	0.0169734825466123	1.77022904185398
chr8:67458527-67459297	1	1	770	DistalRE	chr8	67458527	67459297	CPCG0366-F1	CPCG0366-F1	0.0012987012987013	0.000242655316819696	0.0169734825466123	1.77022904185398
chr8:71254759-71255031	1	1	272	DistalRE	chr8	71254759	71255031	Baca_08-4154_T_wgs	Baca_08-4154_T_wgs	0.00367647058823529	0.000247066759887566	0.0169734825466123	1.77022904185398
chr8:71255217-71255464	1	1	247	DistalRE	chr8	71255217	71255464	CPCG0262-F1	CPCG0262-F1	0.00404858299595142	0.000141948477969953	0.0169734825466123	1.77022904185398
chr8:71959316-71959464	1	1	148	MSC-AS1	chr8	71959316	71959464	CPCG0354-F1	CPCG0354-F1	0.00675675675675676	0.000107005484142159	0.0169734825466123	1.77022904185398
chr8:71970786-71972018	1	1	1232	MSC-AS1	chr8	71970786	71972018	CPCG0205-F1	CPCG0205-F1	0.000811688311688312	0.000319721732594653	0.0169734825466123	1.77022904185398
chr8:74563965-74564224	1	1	259	DistalRE	chr8	74563965	74564224	Baca_STID0000002525_T_wgs	Baca_STID0000002525_T_wgs	0.00386100386100386	0.000148844247039625	0.0169734825466123	1.77022904185398
chr8:746470-747082	1	1	612	DistalRE	chr8	746470	747082	CPCG0358-F1	CPCG0358-F1	0.00163398692810458	0.000147491024187264	0.0169734825466123	1.77022904185398
chr8:75481619-75482302	1	1	683	DistalRE	chr8	75481619	75482302	CPCG0267-F1	CPCG0267-F1	0.00146412884333821	0.00026587967263404	0.0169734825466123	1.77022904185398
chr8:75488327-75489285	1	1	958	DistalRE	chr8	75488327	75489285	Baca_08-2153_T_wgs	Baca_08-2153_T_wgs	0.00104384133611691	0.000319647609327293	0.0169734825466123	1.77022904185398
chr8:75878060-75878497	1	1	437	DistalRE	chr8	75878060	75878497	CPCG0255-F1	CPCG0255-F1	0.0022883295194508	0.00027542507101606	0.0169734825466123	1.77022904185398
chr8:78575865-78576139	1	1	274	DistalRE	chr8	78575865	78576139	Weischenfeldt_02_T_wgs	Weischenfeldt_02_T_wgs	0.00364963503649635	7.11157845689179e-05	0.0169734825466123	1.77022904185398
chr8:81581891-81582107	1	1	216	DistalRE	chr8	81581891	81582107	CPCG0380-F1	CPCG0380-F1	0.00462962962962963	0.000132142318308272	0.0169734825466123	1.77022904185398
chr8:82261983-82262296	1	1	313	DistalRE	chr8	82261983	82262296	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00319488817891374	0.00029590564466496	0.0169734825466123	1.77022904185398
chr8:82753748-82755248	1	1	1500	DistalRE	chr8	82753748	82755248	CPCG0353-F1	CPCG0353-F1	0.000666666666666667	8.34251898261865e-05	0.0169734825466123	1.77022904185398
chr8:8298909-8299318	1	1	409	DistalRE	chr8	8298909	8299318	CPCG0334-F1	CPCG0334-F1	0.00244498777506112	0.000272941436128352	0.0169734825466123	1.77022904185398
chr8:86375387-86375663	1	1	276	DistalRE	chr8	86375387	86375663	CPCG0378-F1	CPCG0378-F1	0.0036231884057971	0.000312085922529481	0.0169734825466123	1.77022904185398
chr8:8694311-8694872	1	1	561	DistalRE	chr8	8694311	8694872	Baca_05-1657_T_wgs	Baca_05-1657_T_wgs	0.0017825311942959	0.00031197462931605	0.0169734825466123	1.77022904185398
chr8:94508807-94508962	1	1	155	DistalRE	chr8	94508807	94508962	CPCG0232-F1	CPCG0232-F1	0.00645161290322581	0.000178150786206342	0.0169734825466123	1.77022904185398
chr8:94600433-94600641	1	1	208	DistalRE	chr8	94600433	94600641	CPCG0184-F1	CPCG0184-F1	0.00480769230769231	0.000119536900039477	0.0169734825466123	1.77022904185398
chr8:94886170-94886587	1	1	417	DistalRE	chr8	94886170	94886587	TCGA_7075_T1_wgs	TCGA_7075_T1_wgs	0.00239808153477218	0.000262821461223889	0.0169734825466123	1.77022904185398
chr8:97247370-97248135	1	1	765	DistalRE	chr8	97247370	97248135	Weischenfeldt_010_T_wgs	Weischenfeldt_010_T_wgs	0.00130718954248366	0.000311974606183982	0.0169734825466123	1.77022904185398
chr8:97273585-97274383	1	1	798	DistalRE	chr8	97273585	97274383	CPCG0358-F1	CPCG0358-F1	0.0012531328320802	0.000192312417102911	0.0169734825466123	1.77022904185398
chr8:97884710-97885621	1	1	911	MATN2	chr8	97884710	97885621	CPCG0182-F1	CPCG0182-F1	0.00109769484083425	0.000219541637035162	0.0169734825466123	1.77022904185398
chr8:99097684-99098172	1	1	488	DistalRE	chr8	99097684	99098172	CPCG0372-F1	CPCG0372-F1	0.00204918032786885	0.000235204155029359	0.0169734825466123	1.77022904185398
chr9:101864494-101864716	1	1	222	DistalRE	chr9	101864494	101864716	CPCG0331-F1	CPCG0331-F1	0.0045045045045045	0.000189309615701284	0.0169734825466123	1.77022904185398
chr9:102587274-102587417	1	1	143	DistalRE	chr9	102587274	102587417	CPCG0379-F1	CPCG0379-F1	0.00699300699300699	9.80887959951176e-05	0.0169734825466123	1.77022904185398
chr9:104845642-104846266	1	1	624	DistalRE	chr9	104845642	104846266	CPCG0217-F1	CPCG0217-F1	0.0016025641025641	0.000219782612495643	0.0169734825466123	1.77022904185398
chr9:105196865-105197289	1	1	424	DistalRE	chr9	105196865	105197289	CPCG0238-F1	CPCG0238-F1	0.00235849056603774	0.000172923440329538	0.0169734825466123	1.77022904185398
chr9:111546171-111546388	1	1	217	DistalRE	chr9	111546171	111546388	Baca_STID0000003042_T_wgs	Baca_STID0000003042_T_wgs	0.00460829493087558	0.000181023897366695	0.0169734825466123	1.77022904185398
chr9:112470816-112471177	1	1	361	DistalRE	chr9	112470816	112471177	Weischenfeldt_05_T_wgs	Weischenfeldt_05_T_wgs	0.00277008310249307	0.000153923346944368	0.0169734825466123	1.77022904185398
chr9:115544596-115545094	1	1	498	DistalRE	chr9	115544596	115545094	CPCG0369-F1	CPCG0369-F1	0.00200803212851406	0.000295405168398492	0.0169734825466123	1.77022904185398
chr9:116123598-116123768	1	1	170	DistalRE	chr9	116123598	116123768	CPCG0365-F1	CPCG0365-F1	0.00588235294117647	5.67298942196844e-05	0.0169734825466123	1.77022904185398
chr9:116638974-116639179	1	1	205	DistalRE	chr9	116638974	116639179	Baca_08-492_T_wgs	Baca_08-492_T_wgs	0.0048780487804878	0.000144413915614828	0.0169734825466123	1.77022904185398
chr9:117567915-117568815	1	1	900	DistalRE	chr9	117567915	117568815	CPCG0358-F1	CPCG0358-F1	0.00111111111111111	0.000216891037587345	0.0169734825466123	1.77022904185398
chr9:118175114-118175447	1	1	333	DistalRE	chr9	118175114	118175447	CPCG0248-F1	CPCG0248-F1	0.003003003003003	0.00024691845822477	0.0169734825466123	1.77022904185398
chr9:120163853-120164166	1	1	313	DistalRE	chr9	120163853	120164166	Baca_07-5318_T_wgs	Baca_07-5318_T_wgs	0.00319488817891374	0.000278501846592533	0.0169734825466123	1.77022904185398
chr9:120820609-120820836	1	1	227	DistalRE	chr9	120820609	120820836	Weischenfeldt_06_T_wgs	Weischenfeldt_06_T_wgs	0.00440528634361234	7.99585601775496e-05	0.0169734825466123	1.77022904185398
chr9:123475391-123475606	1	1	215	DistalRE	chr9	123475391	123475606	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.00465116279069767	0.000147472520022144	0.0169734825466123	1.77022904185398
chr9:123944771-123945013	1	1	242	DistalRE	chr9	123944771	123945013	CPCG0087-F1	CPCG0087-F1	0.00413223140495868	0.00016150491101476	0.0169734825466123	1.77022904185398
chr9:125152495-125152870	1	1	375	DistalRE	chr9	125152495	125152870	TCGA_5750_T1_wgs	TCGA_5750_T1_wgs	0.00266666666666667	0.000319758894988125	0.0169734825466123	1.77022904185398
chr9:126704910-126705243	1	1	333	DistalRE	chr9	126704910	126705243	CPCG0409-F1	CPCG0409-F1	0.003003003003003	0.000154331160513882	0.0169734825466123	1.77022904185398
chr9:126773641-126774131	1	1	490	DistalRE	chr9	126773641	126774131	CPCG0020-F1	CPCG0020-F1	0.00204081632653061	0.000308823868525628	0.0169734825466123	1.77022904185398
chr9:128059160-128059759	1	1	599	RP11-379C10.1	chr9	128059160	128059759	CPCG0362-F1	CPCG0362-F1	0.00166944908180301	8.88383213526099e-05	0.0169734825466123	1.77022904185398
chr9:12817832-12818084	1	1	252	DistalRE	chr9	12817832	12818084	CPCG0388-F1	CPCG0388-F1	0.00396825396825397	0.000256927415655032	0.0169734825466123	1.77022904185398
chr9:12819899-12820070	1	1	171	DistalRE	chr9	12819899	12820070	CPCG0364-F1	CPCG0364-F1	0.00584795321637427	0.000180690263009711	0.0169734825466123	1.77022904185398
chr9:128263270-128263599	1	1	329	AL590708.3,GOLGA2	chr9	128263270	128263599	CPCG0001-F1	CPCG0001-F1	0.00303951367781155	0.000256148916587926	0.0169734825466123	1.77022904185398
chr9:128320845-128321090	1	1	245	COQ4	chr9	128320845	128321090	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.00408163265306122	0.000236168049561833	0.0169734825466123	1.77022904185398
chr9:129467571-129467815	1	1	244	DistalRE	chr9	129467571	129467815	CPCG0233-F1	CPCG0233-F1	0.00409836065573771	0.000271384584698106	0.0169734825466123	1.77022904185398
chr9:130335321-130335852	1	1	531	DistalRE	chr9	130335321	130335852	CPCG0365-F1	CPCG0365-F1	0.00188323917137476	0.000177186820069984	0.0169734825466123	1.77022904185398
chr9:130749317-130749715	1	1	398	DistalRE	chr9	130749317	130749715	CPCG0369-F1	CPCG0369-F1	0.00251256281407035	0.000236093864455693	0.0169734825466123	1.77022904185398
chr9:130779178-130779527	1	1	349	DistalRE	chr9	130779178	130779527	CPCG0090-F1	CPCG0090-F1	0.00286532951289398	0.000181153623301868	0.0169734825466123	1.77022904185398
chr9:130834626-130835839	1	1	1213	ABL1	chr9	130834626	130835839	TCGA_7791_T1_wgs	TCGA_7791_T1_wgs	0.000824402308326463	0.000157408246109649	0.0169734825466123	1.77022904185398
chr9:131580494-131580987	1	1	493	DistalRE	chr9	131580494	131580987	CPCG0409-F1	CPCG0409-F1	0.00202839756592292	0.000228475799034635	0.0169734825466123	1.77022904185398
chr9:132693065-132693284	1	1	219	DistalRE	chr9	132693065	132693284	Baca_09-37_T_wgs	Baca_09-37_T_wgs	0.0045662100456621	0.000142096779847856	0.0169734825466123	1.77022904185398
chr9:133568739-133569612	1	1	873	DistalRE	chr9	133568739	133569612	CPCG0365-F1	CPCG0365-F1	0.0011454753722795	0.000291290522478376	0.0169734825466123	1.77022904185398
chr9:135282140-135282431	1	1	291	DistalRE	chr9	135282140	135282431	CPCG0355-F1	CPCG0355-F1	0.00343642611683849	6.47385576134484e-05	0.0169734825466123	1.77022904185398
chr9:136055343-136055646	1	1	303	DistalRE	chr9	136055343	136055646	TCGA_7169_T1_wgs	TCGA_7169_T1_wgs	0.0033003300330033	0.000151661853801677	0.0169734825466123	1.77022904185398
chr9:136344164-136344365	1	1	201	DistalRE	chr9	136344164	136344365	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.00497512437810945	0.000197484060208803	0.0169734825466123	1.77022904185398
chr9:137174858-137175538	1	1	680	TMEM210	chr9	137174858	137175538	Baca_09-146_T_wgs	Baca_09-146_T_wgs	0.00147058823529412	0.000189087126919745	0.0169734825466123	1.77022904185398
chr9:137248949-137249226	1	1	277	C9orf173,FAM166A	chr9	137248949	137249226	Baca_07-5318_T_wgs	Baca_07-5318_T_wgs	0.0036101083032491	0.000246473633210127	0.0169734825466123	1.77022904185398
chr9:139266906-139267226	1	1	320	DistalRE	chr9	139266906	139267226	TCGA_7075_T1_wgs	TCGA_7075_T1_wgs	0.003125	0.000201691699574834	0.0169734825466123	1.77022904185398
chr9:139698821-139699487	1	1	666	DistalRE	chr9	139698821	139699487	CPCG0199-F1	CPCG0199-F1	0.0015015015015015	0.000222229310927636	0.0169734825466123	1.77022904185398
chr9:140833603-140833726	1	1	123	DistalRE	chr9	140833603	140833726	CPCG0232-F1	CPCG0232-F1	0.00813008130081301	0.000141373869023848	0.0169734825466123	1.77022904185398
chr9:14104590-14104885	1	1	295	DistalRE	chr9	14104590	14104885	CPCG0183-F1	CPCG0183-F1	0.00338983050847458	0.000202340463956338	0.0169734825466123	1.77022904185398
chr9:14203187-14203888	1	1	701	DistalRE	chr9	14203187	14203888	Baca_STID0000003127_T_wgs	Baca_STID0000003127_T_wgs	0.0014265335235378	0.000298871038971023	0.0169734825466123	1.77022904185398
chr9:14818662-14819106	1	1	444	DistalRE	chr9	14818662	14819106	TCGA_7233_T1_wgs	TCGA_7233_T1_wgs	0.00225225225225225	0.00024691843533861	0.0169734825466123	1.77022904185398
chr9:15873851-15874053	1	1	202	CCDC171	chr9	15873851	15874053	CPCG0001-F1	CPCG0001-F1	0.00495049504950495	0.000157278539617782	0.0169734825466123	1.77022904185398
chr9:16575558-16575868	1	1	310	DistalRE	chr9	16575558	16575868	CPCG0094-F1	CPCG0094-F1	0.0032258064516129	0.000189643244431422	0.0169734825466123	1.77022904185398
chr9:20569482-20569918	1	1	436	DistalRE	chr9	20569482	20569918	CPCG0210-F1	CPCG0210-F1	0.00229357798165138	0.000161653180756388	0.0169734825466123	1.77022904185398
chr9:20639866-20640040	1	1	174	DistalRE	chr9	20639866	20640040	CPCG0263-F1	CPCG0263-F1	0.00574712643678161	9.99981914584597e-05	0.0169734825466123	1.77022904185398
chr9:22379429-22379881	1	1	452	DistalRE	chr9	22379429	22379881	CPCG0087-F1	CPCG0087-F1	0.00221238938053097	0.000301632662365202	0.0169734825466123	1.77022904185398
chr9:2298981-2299481	1	1	500	DistalRE	chr9	2298981	2299481	TCGA_7169_T1_wgs	TCGA_7169_T1_wgs	0.002	0.000250254746441113	0.0169734825466123	1.77022904185398
chr9:23606235-23606468	1	1	233	DistalRE	chr9	23606235	23606468	CPCG0404-F1	CPCG0404-F1	0.00429184549356223	0.000224601934021041	0.0169734825466123	1.77022904185398
chr9:2381942-2382206	1	1	264	DistalRE	chr9	2381942	2382206	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.00378787878787879	0.000190866643078504	0.0169734825466123	1.77022904185398
chr9:27474085-27474260	1	1	175	DistalRE	chr9	27474085	27474260	CPCG0410-F1	CPCG0410-F1	0.00571428571428571	0.000103816983319655	0.0169734825466123	1.77022904185398
chr9:300020-300431	1	1	411	DistalRE	chr9	300020	300431	CPCG0246-F1	CPCG0246-F1	0.0024330900243309	0.000160003413658008	0.0169734825466123	1.77022904185398
chr9:31045812-31046153	1	1	341	DistalRE	chr9	31045812	31046153	CPCG0212-F1	CPCG0212-F1	0.00293255131964809	0.000145396357667965	0.0169734825466123	1.77022904185398
chr9:32136646-32136834	1	1	188	DistalRE	chr9	32136646	32136834	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00531914893617021	0.000198651838150202	0.0169734825466123	1.77022904185398
chr9:33013001-33013277	1	1	276	DistalRE	chr9	33013001	33013277	CPCG0267-F1	CPCG0267-F1	0.0036231884057971	0.000107450371557457	0.0169734825466123	1.77022904185398
chr9:33044725-33045005	1	1	280	DistalRE	chr9	33044725	33045005	CPCG0078-F1	CPCG0078-F1	0.00357142857142857	0.000176482461958694	0.0169734825466123	1.77022904185398
chr9:33852324-33852700	1	1	376	DistalRE	chr9	33852324	33852700	CPCG0040-F1	CPCG0040-F1	0.00265957446808511	0.000299705131688754	0.0169734825466123	1.77022904185398
